1759437159319,44,40,41,50
1759437159353,44,40,40,50
1759437159387,44,40,41,50
1759437159421,43,40,40,50
1759437159455,44,40,40,50
1759437159489,44,40,40,50
1759437159523,44,40,40,50
1759437159557,44,40,40,50
1759437159591,44,40,40,50
1759437159625,44,40,39,50
1759437159659,44,41,38,51
1759437159693,45,40,38,52
1759437159727,45,40,38,52
1759437159761,46,40,37,53
1759437159795,46,40,36,54
1759437159829,46,40,34,54
1759437159862,47,40,34,56
1759437159896,48,40,33,56
1759437159931,49,40,32,56
1759437159965,50,40,31,57
1759437159998,50,40,30,58
1759437160033,51,40,29,58
1759437160067,52,40,28,58
1759437160100,52,41,28,59
1759437160135,53,41,26,58
1759437160168,53,41,26,58
1759437160203,54,41,25,58
1759437160237,56,41,25,60
1759437160270,55,41,25,60
1759437160305,55,41,24,60
1759437160339,54,42,24,60
1759437160373,54,42,24,60
1759437160407,55,42,24,60
1759437160441,54,41,25,60
1759437160475,55,42,24,60
1759437160511,54,42,24,60
1759437160544,54,42,24,60
1759437160579,54,42,24,60
1759437160613,54,42,23,60
1759437160647,56,42,23,60
1759437160680,56,42,23,60
1759437160715,56,42,23,60
1759437160749,56,42,22,60
1759437160782,55,42,22,61
1759437160817,56,42,22,61
1759437160850,56,42,23,61
1759437160884,56,42,23,60
1759437160919,56,42,24,60
1759437160953,56,42,24,60
1759437160987,55,42,24,60
1759437161020,54,42,24,60
1759437161055,54,42,25,60
1759437161090,54,42,25,60
1759437161125,54,42,26,60
1759437161159,54,42,26,60
1759437161193,54,41,27,60
1759437161227,53,42,28,58
1759437161260,52,42,28,58
1759437161295,52,42,30,57
1759437161329,52,42,32,56
1759437161363,51,42,33,54
1759437161397,50,43,34,53
1759437161431,49,44,35,52
1759437161465,48,44,36,52
1759437161499,47,44,36,52
1759437161534,46,44,37,50
1759437161569,46,44,38,50
1759437161603,46,43,38,50
1759437161637,46,42,40,50
1759437161670,45,42,40,49
1759437161705,45,42,40,49
1759437161739,45,42,42,48
1759437161773,45,41,42,48
1759437161807,45,42,42,47
1759437161841,45,41,42,46
1759437161875,45,41,42,46
1759437161909,45,41,43,46
1759437161943,44,41,43,46
1759437161976,44,42,44,46
1759437162011,43,42,44,46
1759437162047,43,42,44,45
1759437162080,43,42,44,45
1759437162115,43,42,44,45
1759437162149,43,42,43,46
1759437162182,43,42,42,46
1759437162217,43,42,42,46
1759437162250,44,42,42,46
1759437162285,44,42,42,46
1759437162319,44,42,42,46
