1759432559050,38,49,40,37
1759432559084,39,48,40,37
1759432559119,40,48,40,37
1759432559152,40,48,40,37
1759432559186,39,48,40,36
1759432559220,39,49,40,37
1759432559254,38,49,40,37
1759432559288,39,48,40,37
1759432559322,39,48,40,37
1759432559356,40,48,40,37
1759432559390,39,48,40,37
1759432559424,39,48,40,37
1759432559458,38,49,40,37
1759432559492,38,49,40,37
1759432559526,38,48,40,37
1759432559560,39,48,40,37
1759432559594,40,48,40,36
1759432559628,40,48,40,37
1759432559664,39,49,40,37
1759432559698,39,49,40,37
1759432559732,39,49,40,37
1759432559767,40,49,40,37
1759432559802,40,49,40,36
1759432559836,40,49,40,36
1759432559870,40,49,39,37
1759432559905,40,50,39,37
1759432559938,40,50,38,37
1759432559972,41,50,38,37
1759432560006,41,50,38,36
1759432560040,42,50,38,36
1759432560074,42,50,38,36
1759432560108,42,50,38,37
1759432560142,41,50,37,37
1759432560176,41,50,37,37
1759432560210,41,50,37,37
1759432560244,41,50,37,37
1759432560278,42,50,38,37
1759432560312,41,50,38,37
1759432560346,41,50,38,37
1759432560380,41,50,38,37
1759432560414,40,50,38,37
1759432560448,41,50,38,37
1759432560482,41,49,38,37
1759432560516,41,49,38,37
1759432560550,41,49,38,37
1759432560584,41,50,38,37
1759432560618,40,50,38,37
1759432560652,40,50,38,37
1759432560686,41,50,38,37
1759432560720,41,49,38,37
1759432560754,41,49,38,37
1759432560788,41,50,38,37
1759432560822,41,50,38,37
1759432560858,41,50,38,37
1759432560892,41,50,38,37
1759432560926,41,50,38,37
1759432560960,42,50,38,37
1759432560994,42,50,38,37
1759432561028,41,50,37,37
1759432561062,42,52,37,37
1759432561097,42,53,37,37
1759432561132,44,54,37,36
1759432561166,44,56,37,33
1759432561200,45,56,38,30
1759432561234,45,58,40,28
1759432561268,45,59,39,27
1759432561302,46,61,38,26
1759432561336,46,64,36,25
1759432561371,46,64,34,24
1759432561405,46,66,34,24
1759432561438,46,66,33,23
1759432561472,46,66,33,23
1759432561506,46,66,33,22
1759432561541,46,66,32,22
1759432561574,46,66,31,22
1759432561608,46,66,31,23
1759432561642,46,66,30,23
1759432561676,45,66,30,24
1759432561710,45,65,30,24
1759432561744,45,64,30,24
1759432561778,45,64,30,25
1759432561812,44,61,31,26
1759432561846,44,61,31,27
1759432561880,44,60,31,29
1759432561914,42,60,30,32
1759432561948,41,60,30,34
1759432561982,40,58,31,36
1759432562016,41,57,32,36
