1759437881629,59,24,31,32
1759437881664,60,24,30,32
1759437881698,60,24,30,32
1759437881732,60,24,30,33
1759437881766,60,24,30,33
1759437881800,59,24,30,34
1759437881833,60,23,30,34
1759437881868,60,24,29,35
1759437881902,60,24,29,36
1759437881935,59,24,29,36
1759437881970,58,24,29,37
1759437882003,58,24,28,37
1759437882037,58,24,28,38
1759437882072,59,24,28,38
1759437882105,59,24,28,39
1759437882139,58,24,27,40
1759437882173,58,24,27,41
1759437882208,58,24,27,41
1759437882241,58,23,27,41
1759437882275,58,23,26,42
1759437882309,59,23,26,42
1759437882343,60,23,26,42
1759437882377,59,23,26,42
1759437882412,58,23,26,42
1759437882446,58,23,26,43
1759437882479,58,23,26,43
1759437882514,58,23,27,42
1759437882548,58,22,27,42
1759437882581,58,22,28,42
1759437882616,58,23,28,41
1759437882650,58,23,28,41
1759437882684,57,23,28,41
1759437882717,57,23,28,40
1759437882752,57,23,29,40
1759437882786,58,23,29,38
1759437882820,58,23,30,37
1759437882854,58,23,30,37
1759437882888,58,23,30,36
1759437882921,58,23,31,34
1759437882955,58,23,32,34
1759437882990,58,23,32,33
1759437883024,58,23,32,33
1759437883060,58,24,32,32
1759437883094,58,24,32,32
1759437883128,58,24,32,30
1759437883162,58,24,32,30
1759437883196,59,24,32,30
1759437883230,59,24,32,30
1759437883264,60,24,31,30
1759437883298,60,24,30,30
1759437883332,60,24,31,30
1759437883366,60,23,31,30
1759437883401,60,23,30,30
1759437883436,60,23,30,30
1759437883470,61,23,30,31
1759437883503,61,22,30,31
1759437883538,61,22,30,32
1759437883573,60,23,30,32
1759437883608,60,23,29,32
1759437883642,60,23,29,33
1759437883676,61,23,29,34
1759437883710,61,22,28,34
1759437883744,62,22,28,34
1759437883778,62,22,28,35
1759437883812,62,22,28,36
1759437883846,62,21,27,36
1759437883880,62,21,27,37
1759437883914,62,21,27,37
1759437883948,62,21,27,38
1759437883982,62,21,27,38
1759437884016,62,21,26,40
1759437884050,61,21,26,40
1759437884083,61,21,26,41
1759437884118,62,21,26,41
1759437884152,62,21,26,41
1759437884185,62,20,26,41
1759437884220,62,20,25,41
1759437884254,62,20,25,42
1759437884287,62,20,25,42
1759437884322,62,21,25,42
1759437884356,62,20,25,42
1759437884390,62,20,25,42
1759437884424,64,20,25,42
1759437884458,64,20,25,42
1759437884494,62,20,25,42
1759437884527,62,20,25,42
1759437884562,62,20,25,42
1759437884596,62,20,25,42
1759437884630,62,20,25,42
