1759442712798,47,29,36,42
1759442712832,47,29,36,42
1759442712866,48,29,36,42
1759442712901,48,29,36,42
1759442712934,48,29,36,42
1759442712968,48,29,36,42
1759442713002,47,29,36,42
1759442713037,47,29,36,42
1759442713070,47,29,36,42
1759442713105,48,29,36,42
1759442713140,48,29,36,42
1759442713174,48,29,36,42
1759442713209,48,29,36,42
1759442713242,47,29,36,43
1759442713276,47,29,36,42
1759442713311,47,29,36,42
1759442713346,48,29,36,42
1759442713382,48,29,36,42
1759442713417,48,29,36,42
1759442713450,47,29,36,42
1759442713484,46,29,36,43
1759442713518,46,29,36,42
1759442713552,48,29,36,42
1759442713586,48,29,36,42
1759442713620,48,29,36,42
1759442713655,48,29,36,42
1759442713689,47,29,36,42
1759442713725,46,29,36,42
1759442713758,46,29,36,42
1759442713792,47,29,36,42
1759442713826,48,29,37,42
1759442713861,48,29,37,42
1759442713894,47,29,36,42
1759442713929,47,29,36,42
1759442713964,46,29,36,42
1759442713998,47,29,36,42
1759442714034,48,29,36,42
1759442714068,48,29,37,42
1759442714102,48,29,36,42
1759442714136,47,29,36,42
1759442714170,46,29,36,42
1759442714204,46,29,36,42
1759442714238,47,29,36,42
1759442714272,48,29,36,42
1759442714306,48,29,36,42
1759442714340,47,29,36,42
1759442714374,47,29,36,42
1759442714409,46,29,36,42
1759442714444,46,29,36,42
1759442714478,47,29,36,42
1759442714512,48,29,37,42
1759442714547,48,29,37,42
1759442714582,47,29,36,42
1759442714616,46,29,36,42
1759442714650,46,29,36,42
1759442714685,47,29,36,42
1759442714718,48,29,37,42
1759442714752,48,29,37,42
1759442714786,48,29,37,42
1759442714820,47,29,36,42
1759442714854,46,29,36,42
1759442714888,46,29,36,43
1759442714923,47,29,36,42
1759442714958,48,29,37,42
1759442714992,48,29,37,42
1759442715026,47,27,36,42
1759442715061,41,24,44,45
1759442715095,41,26,47,44
1759442715129,37,29,46,40
1759442715162,35,33,47,36
1759442715197,34,37,48,31
1759442715231,34,41,47,28
1759442715264,35,47,48,22
1759442715299,30,50,50,20
1759442715333,30,54,52,20
1759442715366,22,57,54,19
1759442715400,19,64,56,16
1759442715435,18,61,61,14
1759442715470,37,68,60,15
1759442715504,38,54,54,25
1759442715538,44,52,41,25
1759442715572,45,50,39,29
1759442715606,44,49,42,31
1759442715641,43,46,43,32
1759442715675,43,45,45,32
1759442715709,42,44,46,32
1759442715744,41,44,47,32
1759442715779,40,44,46,33
1759442715812,40,44,45,34
